departamento,municipio,cultivo,área_sembrada,área_cosechada,producción
Antioquia,San Francisco,Limon,18,15,76
Antioquia,San Francisco,Sacha Inchi,15,12,12
Antioquia,San Francisco,Cacao,363,323,226
Antioquia,San Francisco,Cafe,235,184,174
Antioquia,San Francisco,Caña Panelera,66,62,135
Antioquia,San Francisco,Platano,89,80,264
Antioquia,San Jeronimo,Aguacate,19,0,0
Antioquia,San Jeronimo,Mora,23,16,192
Antioquia,San Jeronimo,Cafe,655,557,960
Antioquia,San Jeronimo,Caña Panelera,19,19,95
Antioquia,San Jeronimo,Plantas Aromaticas Y Medicinales,6,6,6
Antioquia,San Jeronimo,Platano,188,163,3260
Antioquia,San Juan De Uraba,Coco,65,41,284
Antioquia,San Juan De Uraba,Cacao,510,390,351
Antioquia,San Juan De Uraba,Platano,6801,6366,60440
Antioquia,San Luis,Fique,52,0,0
Antioquia,San Luis,Sacha Inchi,24,20,20
Antioquia,San Luis,Cacao,369,296,118
Antioquia,San Luis,Cafe,210,172,321
Antioquia,San Luis,Caña Panelera,350,350,1063
Antioquia,San Luis,Platano,5,0,0
Antioquia,San Pedro,Rosa,6,6,94
Antioquia,San Pedro,Aguacate,105,63,625
Antioquia,San Pedro,Brevo,2,2,11
Antioquia,San Pedro,Fresa,2,0,5
Antioquia,San Pedro,Granadilla,5,5,54
Antioquia,San Pedro,Guayaba,4,4,12
Antioquia,San Pedro,Lulo,2,1,12
Antioquia,San Pedro,Mora,34,32,288
Antioquia,San Pedro,Tomate De Arbol,105,75,3600
Antioquia,San Pedro De Uraba,Caucho,103,43,26
Antioquia,San Pedro De Uraba,Coco,18,16,56
Antioquia,San Pedro De Uraba,Maracuya,14,12,48
Antioquia,San Pedro De Uraba,Papaya,214,194,10670
Antioquia,San Pedro De Uraba,Cacao,510,440,264
Antioquia,San Pedro De Uraba,Platano,773,664,5057
Antioquia,San Rafael,Fique,18,18,22
Antioquia,San Rafael,Cacao,44,37,30
Antioquia,San Rafael,Cafe,806,659,409
Antioquia,San Rafael,Caña Panelera,604,604,2416
Antioquia,San Rafael,Platano,40,40,160
Antioquia,San Roque,Fique,100,70,70
Antioquia,San Roque,Caucho,15,15,15
Antioquia,San Roque,Cacao,502,202,162
Antioquia,San Roque,Cafe,1389,1229,1059
Antioquia,San Roque,Caña Panelera,3197,3057,15285
Antioquia,San Roque,Platano,106,81,284
Antioquia,San Vicente,Fique,187,75,150
Antioquia,San Vicente,Hortensia,82,77,654
Antioquia,San Vicente,Aguacate,620,265,3180
Antioquia,San Vicente,Fresa,10,5,200
Antioquia,San Vicente,Gulupa,35,31,434
Antioquia,San Vicente,Mora,111,106,1060
Antioquia,San Vicente,Tomate De Arbol,240,240,3360
Antioquia,San Vicente,Uchuva,11,11,159
Antioquia,San Vicente,Cafe,42,30,41
Antioquia,Santa Barbara,Fique,15,15,23
Antioquia,Santa Barbara,Aguacate,710,685,4110
Antioquia,Santa Barbara,Citricos,833,833,5831
Antioquia,Santa Barbara,Guanabana,70,70,140
Antioquia,Santa Barbara,Mango,1020,1000,6500
Antioquia,Santa Barbara,Maracuya,21,21,322
Antioquia,Santa Barbara,Cacao,110,90,63
Antioquia,Santa Barbara,Cafe,2169,1775,1989
Antioquia,Santa Barbara,Caña Panelera,330,300,1800
Antioquia,Santa Barbara,Platano,540,540,1620
Antioquia,Santa Rosa De Osos,Agraz,4,3,5
Antioquia,Santa Rosa De Osos,Aguacate,32,7,117
Antioquia,Santa Rosa De Osos,Fresa,17,14,405
Antioquia,Santa Rosa De Osos,Granadilla,10,6,51
Antioquia,Santa Rosa De Osos,Gulupa,1,0,0
Antioquia,Santa Rosa De Osos,Lulo,37,19,266
Antioquia,Santa Rosa De Osos,Mora,25,17,77
Antioquia,Santa Rosa De Osos,Tomate De Arbol,1474,1474,51590
Antioquia,Santa Rosa De Osos,Uchuva,2,2,8
Antioquia,Santa Rosa De Osos,Cacao,3,1,1
Antioquia,Santa Rosa De Osos,Cafe,684,581,802
Antioquia,Santa Rosa De Osos,Caña Panelera,186,150,630
Antioquia,Santa Rosa De Osos,Platano,40,38,901
Antioquia,Santafe De Antioquia,Aguacate,35,3,11
Antioquia,Santafe De Antioquia,Granadilla,6,0,0
Antioquia,Santafe De Antioquia,Lima,5,0,0
Antioquia,Santafe De Antioquia,Mamoncillo,4,4,14
Antioquia,Santafe De Antioquia,Mango,4,4,25
Antioquia,Santafe De Antioquia,Maracuya,1,0,0
Antioquia,Santafe De Antioquia,Papaya,1,0,0
Antioquia,Santafe De Antioquia,Tamarindo,4,4,21
Antioquia,Santafe De Antioquia,Cacao,8,8,8
Antioquia,Santafe De Antioquia,Cafe,2172,1863,2569
Antioquia,Santafe De Antioquia,Caña Panelera,15,15,30
Antioquia,Santafe De Antioquia,Platano,37,12,35
Antioquia,Santo Domingo,Lulo,95,65,1170
Antioquia,Santo Domingo,Mandarina,90,60,2160
Antioquia,Santo Domingo,Cacao,54,54,38
Antioquia,Santo Domingo,Cafe,1092,983,1102
Antioquia,Santo Domingo,Caña Panelera,1825,1825,7300
Antioquia,Santo Domingo,Platano,102,100,450
Antioquia,Santuario,Aguacate,258,187,1122
Antioquia,Santuario,Brevo,2,2,6
Antioquia,Santuario,Granadilla,20,20,300
Antioquia,Santuario,Lulo,7,5,10
Antioquia,Santuario,Mora,27,25,200
Antioquia,Santuario,Tomate De Arbol,53,47,705
Antioquia,Santuario,Plantas Aromaticas Y Medicinales,1,1,3
Antioquia,Segovia,Caucho,3,3,3
Antioquia,Segovia,Piña,4,4,12
Antioquia,Segovia,Cacao,168,146,58
Antioquia,Segovia,Platano,112,104,520
Antioquia,Sonson,Hortensia,70,70,298
Antioquia,Sonson,Aguacate,2050,1350,20250
Antioquia,Sonson,Granadilla,153,69,2070
Antioquia,Sonson,Guanabana,105,5,15
Antioquia,Sonson,Gulupa,27,21,525
Antioquia,Sonson,Higo,94,94,2350
Antioquia,Sonson,Maracuya,11,6,150
Antioquia,Sonson,Tomate De Arbol,131,91,2730
Antioquia,Sonson,Uchuva,25,25,875
Antioquia,Sonson,Palma De Aceite,300,300,1017
Antioquia,Sonson,Cacao,94,89,62
Antioquia,Sonson,Cafe,2293,1931,2663
Antioquia,Sonson,Caña Panelera,673,653,588
Antioquia,Sonson,Platano,2151,1716,17160
Antioquia,Sopetran,Heliconia,15,15,63
Antioquia,Sopetran,Aguacate,36,10,75
Antioquia,Sopetran,Lima,7,7,25
Antioquia,Sopetran,Lulo,2,2,5
Antioquia,Sopetran,Mamoncillo,32,32,154
Antioquia,Sopetran,Mango,200,188,938
Antioquia,Sopetran,Maracuya,69,69,828
Antioquia,Sopetran,Naranja,6,6,30
Antioquia,Sopetran,Tamarindo,8,8,32
Antioquia,Sopetran,Zapote,31,31,419
Antioquia,Sopetran,Cafe,1111,989,1364
Antioquia,Sopetran,Platano,183,183,795
Antioquia,Tamesis,Aguacate,81,62,498
Antioquia,Tamesis,Lima,36,31,437
Antioquia,Tamesis,Lulo,21,0,0
Antioquia,Tamesis,Mandarina,109,93,3415
Antioquia,Tamesis,Naranja,708,652,7450
Antioquia,Tamesis,Tangelo,77,74,499
Antioquia,Tamesis,Tomate De Arbol,22,0,0
Antioquia,Tamesis,Cacao,197,192,115
Antioquia,Tamesis,Cafe,1788,1509,1690
Antioquia,Tamesis,Caña Panelera,153,149,522
Antioquia,Tamesis,Platano,1038,1002,5010
Antioquia,Taraza,Caucho,2115,760,532
Antioquia,Taraza,Cacao,830,502,301
Antioquia,Taraza,Platano,631,573,860
Antioquia,Tarso,Aguacate,34,31,188
Antioquia,Tarso,Lima,57,18,501
Antioquia,Tarso,Mandarina,38,38,1313
Antioquia,Tarso,Naranja,469,468,13107
Antioquia,Tarso,Cacao,44,38,27
Antioquia,Tarso,Cafe,982,751,971
Antioquia,Tarso,Caña Panelera,32,30,180
Antioquia,Tarso,Cardamomo,20,20,14
Antioquia,Tarso,Platano,74,65,258
Antioquia,Titiribi,Aguacate,4,4,19
Antioquia,Titiribi,Lima,12,12,241
Antioquia,Titiribi,Mandarina,23,15,300
Antioquia,Titiribi,Mango,3,3,67
Antioquia,Titiribi,Naranja,29,28,297
Antioquia,Titiribi,Cacao,15,14,11
Antioquia,Titiribi,Cafe,503,418,649
Antioquia,Titiribi,Caña Panelera,110,110,495
Antioquia,Titiribi,Platano,150,149,2682
Antioquia,Toledo,Aguacate,13,8,56
Antioquia,Toledo,Tomate De Arbol,11,9,323
Antioquia,Toledo,Cacao,21,13,5
Antioquia,Toledo,Cafe,929,727,877
Antioquia,Toledo,Caña Panelera,8,6,86
Antioquia,Turbo,Caucho,454,0,0
Antioquia,Turbo,Aguacate,329,140,1400
Antioquia,Turbo,Bananito,72,72,1217
Antioquia,Turbo,Banano,10560,10560,361742
Antioquia,Turbo,Coco,8,7,25
Antioquia,Turbo,Lima,18,0,0
Antioquia,Turbo,Limon,10,10,18
Antioquia,Turbo,Mango,219,219,219
Antioquia,Turbo,Maracuya,22,12,180
Antioquia,Turbo,Palma De Aceite,120,0,0
Antioquia,Turbo,Cacao,2166,1761,881
Antioquia,Turbo,Platano,22061,14885,166628
Antioquia,Uramita,Aguacate,70,40,200
Antioquia,Uramita,Bananito,143,143,572
Antioquia,Uramita,Guanabana,7,7,140
Antioquia,Uramita,Lima,180,103,1458
Antioquia,Uramita,Limon,21,21,105
Antioquia,Uramita,Mandarina,8,8,32
Antioquia,Uramita,Mango,3,3,12
Antioquia,Uramita,Maracuya,42,37,584
Antioquia,Uramita,Naranja,18,13,65
Antioquia,Uramita,Papaya,10,10,80
Antioquia,Uramita,Cacao,146,115,81
Antioquia,Uramita,Cafe,478,384,431
Antioquia,Uramita,Caña Panelera,474,334,1336
Antioquia,Uramita,Curcuma,4,4,12
Antioquia,Uramita,Platano,75,70,210
Antioquia,Urrao,Fique,157,157,251
Antioquia,Urrao,Aguacate,2490,1616,53328
Antioquia,Urrao,Banano,35,35,875
Antioquia,Urrao,Fresa,2,2,5
Antioquia,Urrao,Granadilla,61,55,1650
Antioquia,Urrao,Guayaba,11,11,88
Antioquia,Urrao,Gulupa,134,86,2580
Antioquia,Urrao,Lulo,123,83,3569
Antioquia,Urrao,Mora,5,5,41
Antioquia,Urrao,Tomate De Arbol,125,102,3570
Antioquia,Urrao,Cafe,1055,882,912
Antioquia,Urrao,Caña Panelera,947,946,2176
Antioquia,Urrao,Platano,759,759,7590
Antioquia,Valdivia,Caucho,70,24,10
Antioquia,Valdivia,Aguacate,98,77,347
Antioquia,Valdivia,Guanabana,13,5,50
Antioquia,Valdivia,Limon,70,70,840
Antioquia,Valdivia,Naranja,30,30,240
Antioquia,Valdivia,Zapote,24,24,168
Antioquia,Valdivia,Cacao,663,384,192
Antioquia,Valdivia,Cafe,60,60,37
Antioquia,Valdivia,Platano,281,236,2832
Antioquia,Valparaiso,Aguacate,26,24,336
Antioquia,Valparaiso,Guanabana,21,16,480
Antioquia,Valparaiso,Lima,79,57,1159
Antioquia,Valparaiso,Mandarina,230,218,13080
Antioquia,Valparaiso,Maracuya,5,5,75
Antioquia,Valparaiso,Naranja,847,656,26020
Antioquia,Valparaiso,Tangelo,3,3,60
Antioquia,Valparaiso,Cacao,8,6,4
Antioquia,Valparaiso,Cafe,562,460,515
Antioquia,Valparaiso,Caña Panelera,102,102,510
Antioquia,Valparaiso,Platano,83,78,1186
Antioquia,Vegachi,Caucho,20,20,20
Antioquia,Vegachi,Guanabana,42,39,98
Antioquia,Vegachi,Cacao,878,828,580
Antioquia,Vegachi,Cafe,371,314,216
Antioquia,Vegachi,Caña Panelera,1570,1530,7650
Antioquia,Vegachi,Platano,22,22,22
Antioquia,Venecia,Aguacate,17,17,85
Antioquia,Venecia,Lima,280,278,6400
Antioquia,Venecia,Mandarina,185,167,3020
Antioquia,Venecia,Naranja,395,385,8651
Antioquia,Venecia,Cafe,699,510,880
Antioquia,Venecia,Platano,331,327,983
Antioquia,Vigia Del Fuerte,Aguacate,31,26,203
Antioquia,Vigia Del Fuerte,Borojo,76,72,194
Antioquia,Vigia Del Fuerte,Frutales Varios,40,32,245
Antioquia,Vigia Del Fuerte,Limon,18,12,102
Antioquia,Vigia Del Fuerte,Piña,14,12,218
Antioquia,Vigia Del Fuerte,Caña Panelera,42,38,537
Antioquia,Vigia Del Fuerte,Platano,2276,1926,10208
Antioquia,Yali,Guanabana,9,5,125
Antioquia,Yali,Cacao,498,463,324
Antioquia,Yali,Cafe,291,248,154
Antioquia,Yali,Caña Panelera,1107,1092,4914
Antioquia,Yarumal,Aguacate,24,18,98
Antioquia,Yarumal,Lulo,36,24,173
Antioquia,Yarumal,Maracuya,3,3,14
Antioquia,Yarumal,Mora,16,10,116
Antioquia,Yarumal,Tomate De Arbol,41,33,1246
Antioquia,Yarumal,Cacao,64,48,14
Antioquia,Yarumal,Cafe,300,257,332
Antioquia,Yarumal,Caña Panelera,242,157,659
Antioquia,Yarumal,Platano,192,189,605
Antioquia,Yolombo,Fique,26,26,31
Antioquia,Yolombo,Caucho,184,0,0
Antioquia,Yolombo,Naranja,83,83,1257
Antioquia,Yolombo,Cacao,194,119,71
Antioquia,Yolombo,Cafe,1354,1151,1190
Antioquia,Yolombo,Caña Panelera,5382,5220,20880
Antioquia,Yolombo,Platano,167,157,628
Antioquia,Yondo,Caucho,110,12,12
Antioquia,Yondo,Palma De Aceite,827,558,1925
Antioquia,Yondo,Cacao,151,121,97
Antioquia,Yondo,Platano,302,272,4080
Antioquia,Zaragoza,Caucho,1355,124,112
Antioquia,Zaragoza,Piña,12,12,600
Antioquia,Zaragoza,Sacha Inchi,14,14,28
Antioquia,Zaragoza,Cacao,287,269,161
Antioquia,Zaragoza,Platano,293,80,72
Arauca,Arauca,Aguacate,14,0,0
Arauca,Arauca,Citricos,30,5,8
Arauca,Arauca,Maracuya,43,37,666
Arauca,Arauca,Papaya,8,6,83
Arauca,Arauca,Piña,10,8,88
Arauca,Arauca,Cacao,882,831,498
Arauca,Arauca,Caña Miel,258,247,371
Arauca,Arauca,Platano,605,365,8019
Arauca,Arauquita,Aguacate,61,41,615
Arauca,Arauquita,Citricos,131,111,2220
Arauca,Arauquita,Maracuya,122,79,1422
Arauca,Arauquita,Papaya,205,169,3718
Arauca,Arauquita,Piña,73,18,288
Arauca,Arauquita,Cacao,6905,6675,4005
Arauca,Arauquita,Caña Miel,251,232,348
Arauca,Arauquita,Platano,6666,3646,72920
Arauca,Cravo Norte,Citricos,10,0,0
Arauca,Cravo Norte,Maracuya,4,4,60
Arauca,Cravo Norte,Piña,10,10,150
Arauca,Cravo Norte,Cacao,11,8,5
Arauca,Cravo Norte,Caña Panelera,18,15,116
Arauca,Cravo Norte,Platano,139,114,2052
Arauca,Fortul,Aguacate,35,15,222
Arauca,Fortul,Citricos,138,105,2625
Arauca,Fortul,Maracuya,160,130,2340
Arauca,Fortul,Piña,27,23,345
Arauca,Fortul,Cacao,2305,2204,1322
Arauca,Fortul,Caña Miel,46,31,37
Arauca,Fortul,Platano,3527,2927,58540
Arauca,Puerto Rondon,Aguacate,2,0,0
Arauca,Puerto Rondon,Citricos,30,25,375
Arauca,Puerto Rondon,Maracuya,7,5,54
Arauca,Puerto Rondon,Cacao,53,47,28
Arauca,Puerto Rondon,Caña Panelera,16,14,112
Arauca,Puerto Rondon,Platano,451,236,3071
Arauca,Saravena,Aguacate,69,32,630
Arauca,Saravena,Citricos,314,203,5085
Arauca,Saravena,Maracuya,74,24,432
Arauca,Saravena,Papaya,39,32,800
Arauca,Saravena,Piña,115,60,900
Arauca,Saravena,Cacao,4156,3950,2370
Arauca,Saravena,Caña Miel,114,101,121
Arauca,Saravena,Platano,4105,3805,83710
Arauca,Tame,Aguacate,177,150,2400
Arauca,Tame,Citricos,183,146,3638
Arauca,Tame,Maracuya,49,39,702
Arauca,Tame,Papaya,78,70,1750
Arauca,Tame,Piña,47,43,1204
Arauca,Tame,Cacao,4093,3814,2288
Arauca,Tame,Caña Miel,272,262,314
Arauca,Tame,Sabila,25,9,108
Arauca,Tame,Platano,21438,18368,495925
Atlantico,Baranoa,Ciruela,20,18,72
Atlantico,Baranoa,Limon,4,3,21
Atlantico,Baranoa,Mango,55,55,440
Atlantico,Campo De La Cruz,Mango,50,50,400
Atlantico,Campo De La Cruz,Naranja,20,20,160
Atlantico,Campo De La Cruz,Platano,46,31,310
Atlantico,Candelaria,Mango,9,5,75
Atlantico,Candelaria,Naranja,23,2,20
Atlantico,Candelaria,Papaya,12,12,300
Atlantico,Candelaria,Platano,17,15,300
Atlantico,Galapa,Ciruela,30,30,750
Atlantico,Galapa,Guayaba,10,10,200
Atlantico,Galapa,Limon,11,9,135
Atlantico,Galapa,Mango,59,58,870
Atlantico,Juan De Acosta,Ciruela,10,10,52
Atlantico,Juan De Acosta,Coco,2,2,23
Atlantico,Juan De Acosta,Limon,20,20,240
Atlantico,Juan De Acosta,Mango,11,11,61
Atlantico,Juan De Acosta,Naranja,20,20,240
Atlantico,Luruaco,Guayaba,23,16,224
Atlantico,Luruaco,Limon,36,31,372
Atlantico,Luruaco,Mango,329,166,2988
Atlantico,Luruaco,Naranja,263,60,893
Atlantico,Luruaco,Papaya,5,5,270
Atlantico,Luruaco,Pomelo,17,9,135
Atlantico,Luruaco,Platano,102,42,756
Atlantico,Malambo,Ciruela,4,4,80
Atlantico,Malambo,Guayaba,4,4,80
Atlantico,Malambo,Limon,40,40,720
Atlantico,Malambo,Mango,833,781,14215
Atlantico,Manati,Guayaba,40,35,875
Atlantico,Manati,Mango,415,415,4109
Atlantico,Manati,Naranja,18,4,40
Atlantico,Palmar De Varela,Guayaba,42,42,1470
Atlantico,Palmar De Varela,Limon,391,296,8564
Atlantico,Palmar De Varela,Mango,300,140,2100
Atlantico,Palmar De Varela,Marañon,5,5,60
Atlantico,Palmar De Varela,Nispero,4,4,20
Atlantico,Piojo,Palma Amarga,90,90,1260
Atlantico,Piojo,Ciruela,7,7,210
Atlantico,Piojo,Coco,2,2,28
Atlantico,Piojo,Mango,86,86,1290
Atlantico,Piojo,Palma De Aceite,92,92,258
Atlantico,Piojo,Platano,70,70,840
Atlantico,Polonuevo,Ciruela,62,62,2827
Atlantico,Polonuevo,Limon,15,10,76
Atlantico,Polonuevo,Mango,88,60,1230
Atlantico,Polonuevo,Marañon,58,12,180
Atlantico,Polonuevo,Naranja,17,15,233
Atlantico,Ponedera,Guayaba,325,300,9000
Atlantico,Ponedera,Limon,100,90,900
Atlantico,Ponedera,Papaya,8,8,512
Atlantico,Ponedera,Platano,185,180,2700
Atlantico,Repelon,Aguacate,43,5,55
Atlantico,Repelon,Guayaba,159,105,1260
Atlantico,Repelon,Limon,45,32,192
Atlantico,Repelon,Mango,85,59,1176
Atlantico,Repelon,Naranja,55,25,150
Atlantico,Repelon,Papaya,28,13,1040
Atlantico,Repelon,Palma De Aceite,220,220,838
Atlantico,Repelon,Platano,785,456,7152
Atlantico,Sabanagrande,Limon,31,31,620
Atlantico,Sabanagrande,Mango,35,30,600
Atlantico,Sabanagrande,Marañon,2,2,7
Atlantico,Sabanagrande,Naranja,3,3,54
Atlantico,Sabanagrande,Papaya,3,3,60
Atlantico,Sabanagrande,Pomelo,2,2,40
Atlantico,Sabanagrande,Platano,2,2,28
Atlantico,Sabanalarga,Ciruela,29,28,84
Atlantico,Sabanalarga,Limon,15,15,75
Atlantico,Sabanalarga,Mango,155,155,1860
Atlantico,Sabanalarga,Papaya,4,4,80
Atlantico,Santa Lucia,Guayaba,38,20,700
Atlantico,Santa Lucia,Mango,30,5,60
Atlantico,Santa Lucia,Naranja,30,30,300
Atlantico,Santa Lucia,Platano,28,23,460
Atlantico,Santo Tomas,Lima,53,17,238
Atlantico,Santo Tomas,Limon,405,325,10400
Atlantico,Santo Tomas,Mango,343,343,6174
Atlantico,Santo Tomas,Marañon,25,25,425
Atlantico,Santo Tomas,Nispero,18,15,180
Atlantico,Santo Tomas,Papaya,3,3,45
Atlantico,Suan,Guayaba,34,18,400
Atlantico,Suan,Limon,4,3,25
Atlantico,Suan,Mango,20,10,167
Atlantico,Suan,Naranja,4,2,20
Atlantico,Suan,Papaya,24,4,88
Atlantico,Suan,Platano,20,10,114
Atlantico,Tubara,Ciruela,19,19,57
Atlantico,Tubara,Limon,7,7,14
Atlantico,Tubara,Mango,200,200,600
Atlantico,Tubara,Naranja,22,22,66
Atlantico,Tubara,Platano,30,30,90
Atlantico,Usiacuri,Limon,38,36,180
Atlantico,Usiacuri,Mango,300,250,5000
Bolivar,Achi,Aguacate,80,80,1200
Bolivar,Achi,Coco,40,40,120
Bolivar,Achi,Mango,30,30,360
Bolivar,Achi,Zapote,50,50,600
Bolivar,Achi,Cacao,150,20,10
Bolivar,Achi,Caña Panelera,30,20,160
Bolivar,Achi,Platano,400,200,2000
Bolivar,Altos Del Rosario,Cacao,20,0,0
Bolivar,Altos Del Rosario,Platano,100,100,550
Bolivar,Arenal,Palma De Aceite,140,110,373
Bolivar,Arenal,Cacao,60,60,24
Bolivar,Arenal,Platano,300,300,1200
Bolivar,Arjona,Mango,30,30,600
Bolivar,Arjona,Piña,9,5,250
Bolivar,Arjona,Palma De Aceite,399,324,777
Bolivar,Arjona,Platano,200,200,2800
Bolivar,Barranco De Loba,Aguacate,15,15,150
Bolivar,Barranco De Loba,Mango,15,15,195
Bolivar,Barranco De Loba,Cacao,46,46,18
Bolivar,Barranco De Loba,Platano,29,29,116
Bolivar,Calamar,Guayaba,5,5,30
Bolivar,Calamar,Mango,32,22,396
Bolivar,Calamar,Platano,5,5,30
Bolivar,Cantagallo,Caucho,9,0,0
Bolivar,Cantagallo,Palma De Aceite,400,400,1055
Bolivar,Cantagallo,Cacao,800,500,215
Bolivar,Cartagena De Indias,Ciruela,35,35,70
Bolivar,Cartagena De Indias,Coco,210,210,1680
Bolivar,Cartagena De Indias,Guanabana,9,9,45
Bolivar,Cartagena De Indias,Mango,17,17,119
Bolivar,Cartagena De Indias,Cacao,240,240,96
Bolivar,Cartagena De Indias,Platano,30,30,270
Bolivar,Cicuco,Mango,9,9,108
Bolivar,Cicuco,Platano,70,70,385
Bolivar,Clemencia,Limon,20,15,180
Bolivar,Clemencia,Mango,297,217,2170
Bolivar,Clemencia,Platano,120,120,840
Bolivar,El Carmen De Bolivar,Aguacate,2140,1880,18800
Bolivar,El Carmen De Bolivar,Cacao,279,138,21
Bolivar,El Carmen De Bolivar,Platano,1050,840,10080
Bolivar,El Guamo,Mango,15,15,195
Bolivar,El Guamo,Naranja,13,13,169
Bolivar,El Guamo,Platano,40,36,288
Bolivar,El Peñon,Aguacate,9,9,108
Bolivar,El Peñon,Mango,42,35,455
Bolivar,El Peñon,Piña,558,278,3336
Bolivar,El Peñon,Palma De Aceite,2100,1050,3560
Bolivar,El Peñon,Platano,158,158,632
Bolivar,Hatillo De Loba,Platano,93,93,372
Bolivar,Magangue,Mango,126,42,756
Bolivar,Magangue,Platano,124,124,744
Bolivar,Mahates,Citricos,200,150,2250
Bolivar,Mahates,Coco,40,40,320
Bolivar,Mahates,Mango,350,250,3750
Bolivar,Mahates,Jatropha,60,60,120
Bolivar,Mahates,Palma De Aceite,2000,1400,5334
Bolivar,Mahates,Caña Panelera,300,300,2400
Bolivar,Mahates,Platano,500,500,6500
Bolivar,Margarita,Naranja,101,64,1152
Bolivar,Margarita,Caña Panelera,43,38,72
Bolivar,Margarita,Platano,126,101,859
Bolivar,Maria La Baja,Palma De Aceite,11022,8977,34202
Bolivar,Maria La Baja,Cacao,123,58,12
Bolivar,Maria La Baja,Platano,1500,1500,18000
Bolivar,Mompos,Coco,10,10,40
Bolivar,Mompos,Mango,30,30,300
Bolivar,Mompos,Platano,110,110,440
Bolivar,Montecristo,Caucho,25,8,14
Bolivar,Montecristo,Cacao,112,12,6
Bolivar,Montecristo,Platano,120,115,1380
Bolivar,Morales,Palma De Aceite,979,600,2034
Bolivar,Morales,Cacao,197,197,81
Bolivar,Morales,Cafe,81,81,50
Bolivar,Morales,Caña Panelera,8,8,48
Bolivar,Morales,Platano,200,200,1200
Bolivar,Norosi,Palma De Aceite,320,320,1085
Bolivar,Norosi,Cacao,52,52,17
Bolivar,Norosi,Platano,52,52,416
Bolivar,Pinillos,Coco,3,3,15
Bolivar,Pinillos,Mango,20,20,400
Bolivar,Pinillos,Cacao,397,297,128
Bolivar,Pinillos,Platano,1000,1000,6000
Bolivar,Regidor,Palma De Aceite,6000,6000,18000
Bolivar,Regidor,Platano,150,150,600
Bolivar,Rio Viejo,Palma De Aceite,3000,3000,9000
Bolivar,San Cristobal,Mango,49,10,80
Bolivar,San Estanislao,Platano,35,35,228
Bolivar,San Fernando,Mango,9,9,72
Bolivar,San Fernando,Naranja,40,40,600
Bolivar,San Fernando,Platano,60,50,200
Bolivar,San Jacinto,Eucalipto Baby Blue,55,0,0
Bolivar,San Jacinto,Aguacate,530,350,5250
Bolivar,San Jacinto,Cacao,491,270,108
Bolivar,San Jacinto,Platano,500,500,3000
Bolivar,San Jacinto Del Cauca,Cacao,10,10,6
Bolivar,San Jacinto Del Cauca,Platano,60,60,360
Bolivar,San Juan Nepomuceno,Naranja,4,1,6
Bolivar,San Juan Nepomuceno,Cacao,88,18,7
Bolivar,San Martin De Loba,Aguacate,90,70,700
Bolivar,San Martin De Loba,Cacao,30,0,0
Bolivar,San Martin De Loba,Platano,600,300,1200
Bolivar,San Pablo,Caucho,370,170,85
Bolivar,San Pablo,Palma De Aceite,11950,11950,40511
Bolivar,San Pablo,Cacao,1350,897,314
Bolivar,San Pablo,Platano,950,950,11875
Bolivar,Santa Catalina,Aguacate,5,1,6
Bolivar,Santa Catalina,Coco,7,7,21
Bolivar,Santa Catalina,Guanabana,15,12,120
Bolivar,Santa Catalina,Limon,10,10,140
Bolivar,Santa Catalina,Mango,253,215,3870
Bolivar,Santa Catalina,Piña,1,1,10
Bolivar,Santa Catalina,Palma De Aceite,120,120,407
Bolivar,Santa Catalina,Platano,20,5,50
Bolivar,Santa Rosa,Guayaba,18,2,12
Bolivar,Santa Rosa,Limon,25,19,190
Bolivar,Santa Rosa,Mango,108,98,1764
Bolivar,Santa Rosa,Platano,92,20,240
Bolivar,Santa Rosa Del Sur,Aguacate,123,123,1230
Bolivar,Santa Rosa Del Sur,Pitahaya,25,25,75
Bolivar,Santa Rosa Del Sur,Cacao,3350,3040,1368
Bolivar,Santa Rosa Del Sur,Cafe,1188,1101,685
Bolivar,Santa Rosa Del Sur,Caña Panelera,585,585,3510
Bolivar,Santa Rosa Del Sur,Platano,810,810,5670
Bolivar,Simiti,Caucho,220,50,20
Bolivar,Simiti,Palma De Aceite,6175,5675,19238
Bolivar,Simiti,Cacao,1005,755,302
Bolivar,Soplaviento,Guayaba,2,2,24
Bolivar,Soplaviento,Mango,36,15,150
Bolivar,Soplaviento,Platano,2,2,20
Bolivar,Talaigua Nuevo,Coco,35,35,123
Bolivar,Talaigua Nuevo,Mango,25,25,400
Bolivar,Talaigua Nuevo,Naranja,55,55,660
Bolivar,Talaigua Nuevo,Platano,150,150,825
Bolivar,Tiquisio,Cacao,110,25,13
Bolivar,Tiquisio,Caña Panelera,45,45,225
Bolivar,Tiquisio,Platano,167,167,835
Bolivar,Turbaco,Guanabana,9,9,117
Bolivar,Turbaco,Mango,10,10,100
Bolivar,Turbaco,Naranja,15,15,195
Bolivar,Turbaco,Piña,5,5,250
Bolivar,Turbaco,Jatropha,24,0,0
Bolivar,Turbaco,Caña Panelera,30,30,312
Bolivar,Turbana,Limon,57,27,262
Bolivar,Turbana,Mango,190,183,1647
Bolivar,Turbana,Nispero,12,12,60
Bolivar,Villanueva,Guayaba,4,3,36
Bolivar,Villanueva,Mango,380,377,6786
Bolivar,Villanueva,Piña,2,2,60
Bolivar,Villanueva,Caña Panelera,21,19,274
